0 -1.011032841614578 -2.9990655892622895 0 -1.0 -3.0 1.0
1 -1.0106192602246016 -2.997154048013483 0 -1.0 -3.0 1.0
2 -1.0098949508421247 -2.9953433155091154 0 -1.0 -3.0 1.0
2 -1.0091430644207218 -2.993621770087435 0 -1.0 -3.0 1.0
3 -1.008668987434355 -2.991840190767253 0 -1.0 -3.0 1.0
5 -1.0081291781648656 -2.990838140070643 0 -0.9999552149652406 -2.999989018999766 0.9999993323339235
6 -1.00741351790164 -2.9903591894544457 0 -0.9997732757615309 -2.999944408686315 0.9999966199404858
7 -1.0062016179841924 -2.989569000810757 0 -0.9992860947018629 -2.9998247186489553 0.9999893435971058
8 -1.005059860367656 -2.989248759257572 0 -0.9982930687079086 -2.9995776891215655 0.9999743393632561
9 -1.0037698989003607 -2.9891569788670393 0 -0.9965874880834813 -2.999144125849787 0.9999480456490386
10 -1.0025949666330716 -2.9892515001383915 0 -0.9939606436708203 -2.998458611655094 0.9999065483055024
11 -0.9997636734326776 -2.990007479663059 0 -0.9902177977315952 -2.9974527724598956 0.9998457878204465
12 -0.9956788059989338 -2.9909938141662473 0 -0.9851941548279096 -2.9960585433126283 0.9997617665142227
13 -0.9900165506670323 -2.991795421723175 0 -0.9787568108631485 -2.994208659932991 0.9996505797285131
14 -0.9824855154798324 -2.9927974531840587 0 -0.9708102216503068 -2.9918387996843596 0.9995085517070998
15 -0.9737559084299827 -2.99373451011984 0 -0.9613016714803164 -2.988889722546215 0.9993323714766313
16 -0.9627274098024776 -2.993702999500785 0 -0.9502215612555411 -2.9853075735681465 0.9991191120042022
17 -0.9499616609430999 -2.9930438571804965 0 -0.9376011093898816 -2.9810450688915338 0.9988663050499529
18 -0.9369581027487291 -2.9907286026427062 0 -0.9235100527088824 -2.9760626817712286 0.9985720160196699
19 -0.9220298340388242 -2.986136949788157 0 -0.9080557708839544 -2.9703287868659647 0.9982348529615044
20 -0.9060102062276264 -2.980310271494845 0 -0.8913759543087137 -2.963820061411227 0.997853990677271
