0,0.01103284161457796,-0.0009344107377105004,-0.013771563972438283
1,0.010619260224601579,-0.002845951986516937,-0.014242376819525893
2,0.009894950842124661,-0.004656684490884633,-0.01462400931615404
2,0.00914306442072177,-0.006378229912565203,-0.014848728373490161
3,0.008668987434355069,-0.008159809232747062,-0.014965708438158254
5,0.008173963199624934,-0.009150878929122808,-0.015246918116426866
6,0.007640242140109055,-0.009585219231869502,-0.015494266324581507
7,0.006915523282329472,-0.01025571783819812,-0.015882982867708395
8,0.006766791659747362,-0.010328929863993697,-0.016723554424823428
9,0.007182410816879425,-0.009987146982747497,-0.017540292720109818
10,0.008634322962251306,-0.009207111516702504,-0.0183541625751934
11,0.00954587570108234,-0.0074452927968367,-0.01869774638310684
12,0.01048465117102415,-0.0050647291463810085,-0.018544511291370247
13,0.01125973980388384,-0.002413238209816093,-0.01837543966162558
14,0.01167529382952559,0.0009586534996990359,-0.018041434368354148
15,0.012454236949666297,0.004844787573624831,-0.017422160616311633
16,0.012505848546936482,0.008395425932638645,-0.01659742324410529
17,0.012360551553218246,0.011998788288962725,-0.01556626073939782
18,0.013448050039846726,0.014665920871477667,-0.01419961321138652
19,0.01397406315486982,0.015808162922192448,-0.012689918624525509
20,0.014634251918912655,0.016490210083618173,-0.012102129549255158
21,0.01664081361323999,0.01721622271004808,-0.011965406555610292
22,0.017278689840060424,0.016841030424105785,-0.012332511362870058
23,0.016912813915281655,0.016283219663094428,-0.012858992188652163
24,0.01677746666416724,0.015894188434711687,-0.013088062969533132
25,0.015065419475018271,0.013993054767329483,-0.013073250945873638
26,0.013237051164866842,0.011217391508217212,-0.012467643605998724
27,0.011970262515341834,0.009052116923649933,-0.01142923477251212
28,0.008864285053181709,0.005678973263590681,-0.010430954555570748
29,0.005633359335528554,0.0018035642623495107,-0.009884392416377508
30,0.0036004801719636825,-0.0006640357114870987,-0.00972770143146151
31,0.000506918871803208,-0.002997821360286146,-0.009593555991149416
32,-0.002093679855453834,-0.004471342618378671,-0.009417105749350063
33,-0.0037905347093447617,-0.003633971799046787,-0.009217173912157484
34,-0.00731770736205839,-0.003474643175250147,-0.009783804871692392
35,-0.010510486899436455,-0.0029615864072862763,-0.010753301355703071
36,-0.012347552170618559,-0.0014470978521452516,-0.011899312437000598
37,-0.014831492893253362,-0.0005212159576308828,-0.012845037897566636
38,-0.016579827379332723,0.0005576260455639748,-0.013364888318724177
39,-0.016451267548853177,0.003189684482109101,-0.013404403499924777
40,-0.016396352667107372,0.004711772956882854,-0.013223120352095274
41,-0.015477578278486781,0.00644068109044138,-0.01354105051529797
42,-0.01293391076282513,0.00878950245818988,-0.013363118310154687
43,-0.010876185872136734,0.009994852003455179,-0.01329994486361763
44,-0.008323667816443114,0.011505047066305174,-0.013106647377655434
45,-0.00446306019685061,0.013561477671178768,-0.013229657355229407
46,-0.0019464700103736798,0.014669759017341022,-0.013796981426365207
47,0.0011299323432027997,0.016227028148794176,-0.014002613823005161
48,0.005039025117596518,0.018672712285614956,-0.013690016819710604
49,0.00796654814001907,0.01995997676697625,-0.013300151491035805
50,0.009846606469682384,0.019934619964384392,-0.012422664739418332
51,0.011983623940501287,0.02002173030580634,-0.011237705884819649
52,0.011866564332881024,0.01905603326029759,-0.01011410994235351
53,0.01092159625897704,0.01735613921378798,-0.009348800486892461
54,0.010255103707498714,0.015407077215950693,-0.008348973853898545
55,0.007904578114119598,0.011410022187184676,-0.007461257620667294
56,0.005271054604866654,0.006800353372530044,-0.006693279084135195
57,0.0033436823854303688,0.00237749811929433,-0.006506808299745592
58,9.12852350953286e-05,-0.0024820698029270893,-0.006176778576769459
59,-0.002719354819994385,-0.006658997251208554,-0.005393049921171178
60,-0.004555560978256212,-0.009453015881882187,-0.0051439186389766745
61,-0.007318411766335187,-0.011878767536106505,-0.005065422886803339
62,-0.009633724298333368,-0.013172173661790687,-0.005716521138370179
63,-0.010858349277827445,-0.012823309005692618,-0.006275565078306955
64,-0.012327488774412754,-0.011416236194180307,-0.006909740055221603
65,-0.013280189643991414,-0.009380649542939157,-0.008031935025271775
66,-0.013005138795455035,-0.006591670937688754,-0.008799982502275094
67,-0.012685146811301229,-0.0034828478734429957,-0.009833395650226784
68,-0.011665056305262836,-0.0005273165614188002,-0.010634114170140485
69,-0.010056556054398896,0.0014215275388580473,-0.010965552058813444
70,-0.008695486931842591,0.0031484415135314414,-0.011058312861878528
71,-0.007372358375889856,0.004127834270335917,-0.010639038765669517
72,-0.005655870874610627,0.004185130785820501,-0.010364131888071726
73,-0.004422992094586881,0.003684277651833767,-0.010137375625296818
74,-0.0026514005790903156,0.003269657555807992,-0.009562767064334343
75,5.7149863154956626e-05,0.002330549070301835,-0.00937091946608537
76,0.00258787241465927,0.0009244639150578493,-0.00981722313650546
77,0.004710087653468462,-0.0009867047946596763,-0.009894770945590659
78,0.0065721727836123775,-0.0033610188994712686,-0.009846371157262612
79,0.00733414084045644,-0.005786041824940913,-0.010179376391356021
80,0.007042862600674014,-0.008376164970965938,-0.010477273701535283
81,0.007225442572395836,-0.010934236717783818,-0.01053361159697952
82,0.007509200394761952,-0.012529822951154124,-0.010883315170275187
83,0.007579887563450079,-0.013796545498595325,-0.01167144261783204
84,0.008201279791005696,-0.014277685409963325,-0.012291046845413822
85,0.008448332129187577,-0.014169560140806503,-0.012732291311774668
86,0.00937134331556563,-0.014152817631920112,-0.012793211177855368
86,0.0012084091270563174,-0.01144234307712555,-0.013014903078429563
88,0.010852966786511542,-0.015006039479141808,-0.011246201213704898
89,0.010516380626806057,-0.01467967280890381,-0.009839618973515707
90,0.010917081203519474,-0.014339684170582512,-0.00839128845172099
91,0.009844762281427416,-0.014137912082644366,-0.007649388675255331
92,0.008923817380317153,-0.014036050611296869,-0.007556964338117478
93,0.009161377708787707,-0.013742815553504428,-0.007999006657392727
94,0.009453621048381017,-0.013020013833610733,-0.008267879078699858
95,0.010227338069861924,-0.012741394209263568,-0.008479334670255856
96,0.011720123550631567,-0.01256269352817041,-0.008280763580519768
97,0.012359077764056203,-0.011989024882702815,-0.008248082371777432
98,0.012703186143589479,-0.011223002886227906,-0.008371156234120436
99,0.013016347641958054,-0.010634453406247246,-0.008717402720038736
100,0.012042286774346489,-0.009573325521794906,-0.00974557627769923
101,0.010774791294893893,-0.009130452911518816,-0.010439202789740865
101,-0.002298724888754572,-0.008583188718966905,-0.010755357088516826
